id,gpa,gre,college_prep,major_applied,num_ext_act,num_ap_passed,essay_score,num_letter_rec,fasfa_status,admission
10975,2.65,286,Yes,Life Sciences,1,8,8,1,Completed,Accepted
10976,2.52,280,Yes,Life Sciences,5,3,9,2,In Progress,Rejected
10977,3.91,285,Yes,Engineering,1,1,8,1,Completed,Accepted
10978,2.58,318,Yes,Social Sciences,1,0,3,2,Completed,Accepted
10979,3.51,302,Yes,History,5,3,7,1,Completed,Rejected
10980,3.76,314,Yes,Communications,0,2,7,3,Completed,Accepted
10981,3.87,304,Yes,Life Sciences,1,5,5,3,Completed,Rejected
10982,2.99,274,Yes,Life Sciences,0,1,7,1,Completed,Accepted
10983,2.62,337,Yes,Information Systems,0,0,8,2,Completed,Accepted
10984,3.83,295,Yes,Engineering,3,6,3,2,Completed,Accepted
10985,2.66,306,Yes,Information Systems,3,0,6,1,Completed,Accepted
10986,3.88,277,Yes,Business,1,8,4,1,In Progress,Rejected
10987,2.89,285,Yes,Communications,3,5,5,1,Completed,Accepted
10988,2.58,311,Yes,Communications,0,0,7,3,Completed,Accepted
10989,3.59,302,Yes,Business,5,2,7,3,Not Started,Rejected
10990,3.92,314,Yes,Social Sciences,4,0,7,1,Not Started,Accepted
10991,3.03,276,Yes,Social Sciences,1,7,6,2,Completed,Accepted
10992,3.24,290,Yes,Language,0,2,5,1,Completed,Accepted
10993,3.48,282,Yes,Business,2,7,9,1,In Progress,Accepted
10994,2.99,315,Yes,Life Sciences,1,5,9,2,In Progress,Accepted
10995,3.65,276,Yes,Social Sciences,4,4,3,2,In Progress,Rejected
10996,3.63,288,Yes,Business,4,7,7,3,Completed,Accepted
10997,2.91,320,Yes,Social Sciences,5,2,5,2,Not Started,Rejected
10998,3.46,293,Yes,Information Systems,4,5,4,2,Completed,Accepted
10999,3.05,275,Yes,Arts,0,8,10,1,Completed,Accepted
11000,3.77,304,Yes,Business,5,1,7,3,In Progress,Accepted
11001,2.77,327,Yes,Business,5,3,6,1,In Progress,Rejected
11002,3.39,296,Yes,Social Sciences,2,1,8,3,Completed,Rejected
11003,3.66,330,Yes,Arts,4,0,8,3,In Progress,Accepted
11004,3.59,304,Yes,Life Sciences,3,5,6,1,In Progress,Accepted
11005,3.53,301,Yes,Communications,1,2,3,2,In Progress,Accepted
11006,3.11,290,Yes,Engineering,5,5,8,2,Completed,Accepted
11007,3.23,307,Yes,Engineering,1,5,4,3,In Progress,Accepted
11008,3.03,276,Yes,Information Systems,5,4,4,2,Completed,Rejected
11009,3.48,285,Yes,Business,2,5,8,1,Completed,Accepted
11010,2.77,311,No,Communications,1,5,10,3,Completed,Accepted
11011,2.89,319,Yes,Business,2,8,4,1,In Progress,Accepted
11012,3.84,307,Yes,Life Sciences,4,2,4,1,Completed,Accepted
11013,3.95,300,Yes,Social Sciences,3,5,10,2,Completed,Accepted
11014,3.8,321,Yes,Communications,3,6,9,3,Completed,Accepted
11015,3.05,309,Yes,Information Systems,1,8,8,1,In Progress,Rejected
11016,2.81,319,Yes,Social Sciences,1,8,10,3,Completed,Accepted
11017,3.16,322,Yes,Social Sciences,4,1,3,1,In Progress,Rejected
11018,3.28,296,Yes,Information Systems,2,2,9,1,In Progress,Rejected
11019,3.01,309,Yes,Business,3,3,8,2,In Progress,Accepted
11020,2.52,298,Yes,Social Sciences,5,5,10,2,Completed,Accepted
11021,3.76,284,Yes,Life Sciences,0,3,5,3,Completed,Accepted
11022,3.3,297,Yes,Life Sciences,5,6,10,2,Completed,Accepted
11023,3.69,303,Yes,Social Sciences,5,2,5,1,Completed,Accepted
11024,3.1,299,Yes,Engineering,1,5,7,1,In Progress,Rejected
11025,2.65,299,Yes,History,1,7,10,2,In Progress,Rejected
11026,3.11,298,Yes,Social Sciences,3,3,4,3,In Progress,Accepted
11027,3.79,298,Yes,Social Sciences,1,8,9,3,Completed,Accepted
11028,3.12,307,Yes,Business,2,1,4,2,Completed,Accepted
11029,3.23,294,Yes,Life Sciences,1,2,7,2,In Progress,Accepted
11030,2.81,288,Yes,Communications,0,3,7,2,Completed,Accepted
11031,3.93,269,Yes,Business,4,4,7,3,In Progress,Accepted
11032,2.51,293,Yes,Business,5,2,6,3,Completed,Accepted
11033,2.92,303,No,Social Sciences,1,7,3,2,In Progress,Accepted
11034,3.35,283,No,Engineering,4,5,4,2,Completed,Accepted
11035,2.88,285,Yes,Engineering,4,2,3,2,In Progress,Accepted
11036,3.23,317,No,Communications,5,7,5,3,Completed,Rejected
11037,2.67,304,No,Engineering,1,1,3,1,Completed,Accepted
11038,2.86,310,Yes,Language,3,3,10,1,Not Started,Accepted
11039,3.64,285,Yes,Social Sciences,5,7,4,1,Not Started,Accepted
11040,3.84,292,Yes,Social Sciences,1,3,8,1,Completed,Accepted
11041,3.07,300,Yes,Language,4,8,6,3,In Progress,Rejected
11042,3.48,321,Yes,Life Sciences,1,2,9,1,Completed,Accepted
11043,2.73,276,Yes,Life Sciences,0,5,5,1,In Progress,Accepted
11044,2.56,298,Yes,Life Sciences,4,6,3,1,Not Started,Rejected
11045,2.61,279,Yes,Life Sciences,4,2,6,3,Completed,Accepted
11046,3.98,312,Yes,Engineering,4,1,9,3,Not Started,Accepted
11047,3.91,304,Yes,Business,1,2,9,3,Completed,Rejected
11048,3.59,274,Yes,Social Sciences,5,5,6,1,In Progress,Rejected
11049,3.36,325,Yes,Social Sciences,0,2,5,2,Completed,Rejected
11050,3.43,309,Yes,Life Sciences,1,4,5,3,Completed,Accepted
11051,3.13,309,Yes,History,1,2,6,1,Not Started,Accepted
11052,3.87,299,Yes,Business,5,3,6,3,Completed,Accepted
11053,3.38,310,Yes,Information Systems,2,0,7,2,Completed,Accepted
11054,2.97,300,Yes,History,0,2,6,2,Not Started,Accepted
11055,3.18,271,Yes,History,0,6,7,3,In Progress,Rejected
11056,3.06,302,Yes,Communications,3,0,5,3,In Progress,Accepted
11057,3.07,286,Yes,Information Systems,1,8,10,3,In Progress,Accepted
11058,2.67,288,Yes,Engineering,5,4,4,2,In Progress,Accepted
11059,3.12,328,Yes,History,2,5,5,1,Not Started,Accepted
11060,3.52,304,Yes,Language,0,0,6,2,Completed,Rejected
11061,3.95,325,Yes,Business,4,5,8,2,In Progress,Accepted
11062,3.46,295,Yes,Business,4,6,8,2,Completed,Rejected
11063,2.76,302,Yes,Business,2,2,3,1,In Progress,Rejected
11064,2.97,321,Yes,Arts,2,3,6,1,In Progress,Accepted
11065,3.16,328,Yes,Social Sciences,5,5,3,2,In Progress,Rejected
11066,3.41,297,Yes,History,1,7,9,3,Completed,Accepted
11067,3.2,336,Yes,Social Sciences,5,0,9,1,In Progress,Accepted
11068,2.64,292,Yes,History,3,6,9,2,In Progress,Accepted
11069,3.7,355,Yes,Communications,0,7,8,2,Completed,Accepted
11070,2.78,295,Yes,Social Sciences,2,3,8,2,Completed,Rejected
11071,2.99,243,Yes,History,3,7,5,2,In Progress,Accepted
11072,3.04,291,Yes,Social Sciences,3,8,7,3,Completed,Rejected
11073,3.66,291,Yes,Life Sciences,0,6,3,1,Completed,Rejected
11074,2.81,310,Yes,Business,0,4,6,2,In Progress,Rejected
11075,3.61,300,Yes,Social Sciences,4,7,10,1,Completed,Rejected
11076,2.51,296,Yes,Social Sciences,5,3,4,3,In Progress,Accepted
11077,2.93,305,Yes,Business,2,5,9,1,In Progress,Accepted
11078,3.97,323,Yes,Communications,0,7,8,3,Completed,Accepted
11079,2.53,299,Yes,Communications,4,2,7,3,In Progress,Accepted
11080,3.54,315,Yes,Communications,4,0,8,1,In Progress,Accepted
11081,2.86,306,Yes,History,3,7,5,1,In Progress,Accepted
11082,3.2,306,Yes,History,5,8,7,1,Completed,Accepted
11083,3.85,304,Yes,Engineering,2,3,10,3,Not Started,Accepted
11084,2.5,289,No,Social Sciences,2,0,4,2,Completed,Accepted
11085,3.59,297,Yes,Arts,3,4,4,3,Completed,Accepted
11086,3.46,296,Yes,Social Sciences,3,1,6,2,Completed,Accepted
11087,2.92,304,Yes,History,0,5,8,2,Completed,Rejected
11088,3.19,303,Yes,Social Sciences,0,3,9,3,Completed,Rejected
11089,3.98,317,Yes,Business,3,1,3,2,Completed,Accepted
11090,3.54,292,Yes,History,2,0,9,1,Completed,Rejected
11091,2.72,297,Yes,History,1,0,10,3,Not Started,Accepted
11092,3.6,303,Yes,Life Sciences,2,4,8,3,In Progress,Accepted
11093,3.92,292,Yes,Life Sciences,3,4,7,1,Completed,Accepted
11094,3.53,307,No,Business,1,1,3,1,In Progress,Rejected
11095,3.22,326,Yes,Engineering,5,4,8,2,Not Started,Accepted
11096,3.63,301,Yes,Business,0,8,8,2,Not Started,Accepted
11097,2.92,305,Yes,Information Systems,0,1,7,1,Completed,Accepted
11098,3.47,276,Yes,Social Sciences,0,4,4,1,Not Started,Accepted
11099,2.96,296,Yes,Engineering,3,4,4,1,Completed,Accepted
11100,2.78,304,Yes,Life Sciences,2,0,5,1,In Progress,Rejected
11101,3.01,315,Yes,History,3,6,6,2,Not Started,Rejected
11102,3.54,255,Yes,Social Sciences,1,1,4,2,Completed,Accepted
11103,3.29,309,Yes,Information Systems,5,6,8,3,In Progress,Accepted
11104,2.72,294,Yes,Engineering,2,0,8,2,In Progress,Accepted
11105,3.86,303,Yes,Engineering,3,2,10,1,In Progress,Accepted
11106,2.84,298,Yes,Information Systems,0,8,9,1,Completed,Accepted
11107,2.92,292,No,Business,5,4,4,2,Completed,Accepted
11108,3.5,301,Yes,Engineering,2,2,5,3,Completed,Accepted
11109,3.11,309,No,Language,1,6,4,2,Completed,Accepted
11110,3.9,273,Yes,Business,1,5,4,2,Not Started,Accepted
11111,2.75,315,Yes,Life Sciences,3,2,8,2,In Progress,Rejected
11112,3.5,281,Yes,Communications,5,5,7,2,Not Started,Rejected
11113,3.5,309,Yes,Business,0,4,3,3,In Progress,Rejected
11114,3.62,303,No,Social Sciences,2,5,3,1,Completed,Rejected
11115,3.74,310,Yes,Information Systems,0,2,8,1,Completed,Accepted
11116,3.08,323,No,Business,1,7,5,3,Completed,Accepted
11117,3.14,289,No,Information Systems,3,0,5,3,Completed,Rejected
11118,2.6,297,Yes,Communications,1,1,5,3,Completed,Accepted
11119,3.32,263,Yes,Information Systems,0,6,10,2,Completed,Accepted
11120,3.49,330,Yes,Communications,1,7,3,3,Not Started,Accepted
11121,3.28,295,Yes,Information Systems,4,7,5,2,Completed,Accepted
11122,2.9,312,Yes,Arts,2,0,5,1,In Progress,Accepted
11123,2.73,301,Yes,Language,1,8,4,3,Not Started,Accepted
11124,3.01,313,No,Business,5,7,6,2,Completed,Rejected
11125,3.43,318,Yes,Business,5,6,6,1,Completed,Rejected
11126,3.0,320,Yes,Social Sciences,1,1,3,2,Completed,Rejected
11127,2.56,274,Yes,Business,5,1,4,1,Completed,Accepted
11128,3.41,295,Yes,Social Sciences,3,4,10,2,In Progress,Accepted
11129,3.57,315,Yes,Social Sciences,3,3,7,3,Completed,Rejected
11130,3.53,284,Yes,History,5,6,9,3,Completed,Accepted
11131,2.57,303,Yes,History,1,2,5,2,Not Started,Accepted
11132,3.99,311,Yes,Life Sciences,5,8,9,3,Completed,Rejected
11133,3.54,306,Yes,Engineering,1,0,10,2,Completed,Accepted
11134,3.22,292,Yes,Business,1,2,3,1,Completed,Rejected
11135,2.69,291,Yes,Information Systems,3,4,7,2,Completed,Accepted
11136,3.52,301,Yes,Social Sciences,1,7,5,3,In Progress,Accepted
11137,3.33,279,Yes,History,2,7,6,3,In Progress,Accepted
11138,3.45,302,No,Social Sciences,4,1,5,1,Not Started,Accepted
11139,2.68,283,Yes,Business,1,7,6,2,Completed,Accepted
11140,3.16,279,Yes,Social Sciences,2,4,9,3,In Progress,Rejected
11141,2.64,313,Yes,History,5,1,8,3,In Progress,Rejected
11142,3.9,301,No,Language,3,4,8,3,In Progress,Accepted
11143,3.86,301,No,Business,1,7,7,3,In Progress,Accepted
11144,2.88,306,Yes,Social Sciences,4,2,7,2,Not Started,Accepted
11145,2.71,294,Yes,Life Sciences,3,8,8,3,Completed,Accepted
11146,3.76,298,Yes,Information Systems,2,6,5,2,In Progress,Accepted
11147,3.76,321,Yes,Life Sciences,2,4,8,2,In Progress,Accepted
11148,3.86,301,No,History,4,5,7,1,In Progress,Accepted
11149,3.39,289,Yes,Arts,4,5,5,2,Completed,Accepted
11150,3.1,290,Yes,Communications,0,3,3,1,In Progress,Accepted
11151,2.58,304,Yes,History,2,7,10,1,In Progress,Accepted
11152,3.6,301,Yes,Business,2,2,10,2,In Progress,Rejected
11153,3.36,314,Yes,Life Sciences,4,7,9,3,Completed,Accepted
11154,2.68,296,Yes,Business,1,0,6,3,Completed,Accepted
11155,2.74,282,Yes,Social Sciences,5,0,9,2,In Progress,Accepted
11156,3.88,314,Yes,Business,1,6,6,1,In Progress,Accepted
11157,2.92,314,Yes,History,3,2,10,3,Completed,Accepted
11158,2.8,283,Yes,Arts,1,5,10,3,Not Started,Rejected
11159,2.72,323,Yes,Business,2,3,7,3,Completed,Accepted
11160,3.26,298,Yes,Life Sciences,3,8,3,2,Completed,Accepted
11161,3.17,310,No,Social Sciences,0,2,6,3,Completed,Accepted
11162,3.58,292,Yes,Communications,3,3,10,1,In Progress,Accepted
11163,3.19,305,No,Business,1,1,10,1,Completed,Rejected
11164,3.45,288,Yes,Business,5,5,3,3,Completed,Accepted
11165,2.99,297,No,History,3,2,7,2,Completed,Rejected
11166,2.92,297,Yes,Life Sciences,4,2,6,2,In Progress,Accepted
11167,3.04,315,Yes,Information Systems,5,4,3,3,Completed,Rejected
11168,3.95,302,No,Business,2,2,7,2,In Progress,Accepted
11169,2.68,311,Yes,Social Sciences,2,2,5,3,In Progress,Accepted
11170,2.57,305,Yes,Life Sciences,3,5,5,2,Completed,Accepted
11171,2.76,306,Yes,Life Sciences,5,0,10,2,Completed,Rejected
11172,3.8,286,Yes,Business,5,0,3,1,In Progress,Accepted
11173,3.25,300,Yes,Information Systems,3,6,7,1,Completed,Accepted
11174,3.04,288,Yes,Social Sciences,3,2,10,2,Completed,Accepted
11175,3.22,262,Yes,Social Sciences,2,4,9,1,In Progress,Accepted
11176,3.58,310,Yes,Social Sciences,1,5,5,2,Completed,Rejected
11177,2.69,303,Yes,Life Sciences,3,8,8,2,Completed,Rejected
11178,2.79,296,Yes,Business,2,5,5,3,In Progress,Accepted
11179,2.8,295,Yes,Information Systems,2,3,10,1,Completed,Rejected
11180,3.25,305,Yes,Social Sciences,4,8,10,3,Completed,Accepted
11181,3.25,293,Yes,Business,2,7,4,2,Completed,Accepted
11182,2.87,305,Yes,Social Sciences,5,6,10,3,In Progress,Rejected
11183,3.34,277,Yes,History,1,3,5,1,Completed,Accepted
11184,2.88,289,Yes,Social Sciences,0,7,5,3,In Progress,Rejected
11185,2.52,306,Yes,History,1,1,3,2,Completed,Rejected
11186,3.16,279,Yes,Communications,5,2,3,2,Completed,Rejected
11187,3.18,287,Yes,Arts,1,1,3,1,Not Started,Rejected
11188,3.04,309,Yes,Business,3,4,9,2,Completed,Accepted
11189,3.61,289,Yes,Life Sciences,3,3,10,1,In Progress,Rejected
11190,3.5,293,Yes,Communications,4,1,6,2,In Progress,Accepted
11191,2.97,276,Yes,Business,5,7,5,1,Completed,Accepted
11192,2.93,295,Yes,Arts,3,1,5,3,Completed,Accepted
11193,2.63,297,Yes,Social Sciences,5,6,5,2,Completed,Accepted
11194,3.73,295,No,Business,3,0,7,1,Completed,Rejected
11195,2.98,285,Yes,History,4,6,6,3,Completed,Accepted
11196,3.45,272,Yes,Information Systems,0,1,4,2,In Progress,Accepted
11197,3.77,317,Yes,Information Systems,1,7,7,3,Not Started,Accepted
11198,3.55,309,Yes,Information Systems,2,6,4,2,Completed,Accepted
11199,3.32,317,Yes,Business,3,1,10,2,In Progress,Accepted
11200,2.81,301,Yes,Business,5,0,7,1,Not Started,Accepted
11201,3.94,319,Yes,Communications,3,8,7,2,In Progress,Accepted
11202,3.13,300,No,Business,4,3,8,3,Completed,Rejected
11203,3.14,281,Yes,Arts,4,6,4,1,Completed,Rejected
11204,2.57,313,Yes,Social Sciences,3,3,4,3,Completed,Accepted
11205,2.71,317,Yes,Business,4,2,5,2,Completed,Rejected
11206,3.37,325,Yes,Communications,0,1,10,2,Completed,Accepted
11207,3.64,302,Yes,Social Sciences,4,4,9,2,Completed,Accepted
11208,3.07,289,Yes,Language,1,7,5,3,Completed,Accepted
11209,3.0,325,Yes,Engineering,5,4,5,2,Completed,Accepted
11210,3.28,287,Yes,Business,5,7,10,1,Completed,Rejected
11211,3.04,282,Yes,Social Sciences,4,8,5,2,Completed,Accepted
11212,3.68,291,Yes,Social Sciences,3,8,5,3,Completed,Accepted
11213,2.68,279,Yes,Life Sciences,0,3,3,1,In Progress,Accepted
11214,3.23,311,Yes,Information Systems,1,2,6,1,In Progress,Accepted
11215,2.98,335,Yes,Communications,3,7,9,3,Completed,Rejected
11216,3.58,318,Yes,Engineering,2,7,9,3,In Progress,Rejected
11217,2.78,305,Yes,Business,4,1,6,1,In Progress,Accepted
11218,3.58,289,Yes,Information Systems,0,7,3,3,In Progress,Accepted
11219,3.06,290,Yes,History,4,5,6,1,Completed,Accepted
11220,3.74,301,Yes,Social Sciences,4,8,8,1,Completed,Rejected
11221,3.4,280,Yes,Business,1,8,7,2,Completed,Accepted
11222,3.82,305,Yes,Arts,4,6,6,1,In Progress,Rejected
11223,3.23,303,No,Communications,0,5,4,2,In Progress,Accepted
11224,3.2,299,Yes,Social Sciences,0,3,7,3,Completed,Rejected
11225,2.95,297,Yes,History,1,3,3,1,In Progress,Rejected
11226,2.86,298,No,Business,5,7,4,2,Completed,Accepted
11227,3.58,273,Yes,Business,2,2,10,2,Completed,Accepted
11228,3.14,307,Yes,Information Systems,3,7,4,1,Completed,Rejected
11229,3.64,278,Yes,History,4,7,6,2,In Progress,Accepted
11230,2.96,326,Yes,Social Sciences,4,7,5,1,Not Started,Accepted
11231,3.42,347,Yes,Language,0,7,3,2,In Progress,Rejected
11232,2.58,325,Yes,Social Sciences,4,6,5,2,In Progress,Accepted
11233,2.87,309,Yes,Business,2,8,5,1,Completed,Accepted
11234,3.49,296,No,Language,2,7,4,2,In Progress,Accepted
11235,3.2,285,Yes,Arts,0,1,3,2,Completed,Accepted
11236,3.61,292,Yes,Language,2,2,10,3,In Progress,Accepted
11237,3.87,295,Yes,Communications,0,3,7,3,Completed,Accepted
11238,2.63,304,Yes,Life Sciences,3,0,9,2,Completed,Accepted
11239,3.66,294,Yes,Engineering,4,5,10,3,Completed,Accepted
11240,3.93,288,Yes,Social Sciences,5,4,8,3,Completed,Rejected
11241,2.78,298,Yes,Social Sciences,3,2,7,3,In Progress,Accepted
11242,3.86,271,Yes,Social Sciences,1,1,4,2,In Progress,Rejected
11243,2.69,294,Yes,History,1,3,4,2,In Progress,Accepted
11244,3.74,313,Yes,Life Sciences,0,1,10,1,Completed,Accepted
11245,3.51,290,Yes,Communications,2,0,10,1,Completed,Rejected
11246,2.84,325,Yes,Business,0,3,9,3,Completed,Accepted
11247,3.21,294,Yes,Social Sciences,3,1,4,3,Completed,Accepted
11248,2.72,311,Yes,Life Sciences,3,7,9,1,Completed,Accepted
11249,3.51,302,Yes,Language,2,5,8,1,Completed,Accepted
11250,2.88,299,Yes,Life Sciences,5,1,9,3,In Progress,Accepted
11251,2.96,315,Yes,Business,0,1,6,3,Completed,Rejected
11252,3.99,334,Yes,Information Systems,2,3,5,2,Completed,Accepted
11253,2.5,293,Yes,Social Sciences,1,1,5,1,Completed,Rejected
11254,2.89,295,Yes,Business,0,0,5,3,Completed,Accepted
11255,2.74,281,Yes,Life Sciences,4,7,8,1,In Progress,Accepted
11256,3.7,315,Yes,Business,4,2,7,3,Not Started,Accepted
11257,3.23,301,Yes,History,2,0,5,2,Completed,Accepted
11258,3.13,301,Yes,Business,5,0,5,3,In Progress,Accepted
11259,3.62,332,Yes,Social Sciences,2,3,6,1,Completed,Accepted
11260,3.84,290,Yes,Communications,1,4,8,3,In Progress,Accepted
11261,3.24,305,Yes,Life Sciences,3,5,5,1,In Progress,Rejected
11262,3.84,313,Yes,Information Systems,4,4,9,1,Completed,Accepted
11263,3.35,307,No,Arts,3,6,4,1,In Progress,Accepted
11264,2.66,289,Yes,Life Sciences,1,7,4,2,Completed,Accepted
11265,2.67,296,Yes,Life Sciences,4,3,4,2,Completed,Accepted
11266,3.07,312,Yes,Life Sciences,5,4,6,3,In Progress,Accepted
11267,2.64,290,Yes,Communications,3,7,4,1,In Progress,Accepted
11268,3.82,297,Yes,Information Systems,5,1,4,1,Completed,Accepted
11269,2.51,282,Yes,Social Sciences,2,0,6,3,Not Started,Rejected
11270,3.37,265,Yes,Social Sciences,4,1,3,1,Completed,Accepted
11271,3.26,304,Yes,Social Sciences,0,2,4,2,Completed,Rejected
11272,3.88,295,Yes,Social Sciences,3,8,7,3,In Progress,Rejected
11273,2.66,286,Yes,Business,5,3,8,2,Completed,Rejected
11274,3.33,292,Yes,Social Sciences,0,8,6,3,Not Started,Accepted
11275,2.58,313,Yes,Language,3,1,6,3,In Progress,Accepted
11276,3.17,299,Yes,Social Sciences,3,4,6,3,Not Started,Accepted
11277,3.93,303,No,Business,2,0,7,3,Completed,Rejected
11278,3.04,290,Yes,Social Sciences,4,2,5,2,Completed,Accepted
11279,3.79,312,Yes,Business,3,7,3,1,Completed,Rejected
11280,3.41,306,Yes,Information Systems,4,0,9,1,Completed,Accepted
11281,3.56,276,Yes,Communications,1,1,8,1,Completed,Accepted
11282,2.93,289,Yes,Language,2,4,8,2,Not Started,Rejected
11283,3.98,284,Yes,History,5,7,9,1,Not Started,Rejected
11284,3.48,285,No,Information Systems,1,2,4,1,Completed,Accepted
11285,4.0,280,Yes,Social Sciences,4,4,8,2,Completed,Accepted
11286,3.91,285,Yes,Life Sciences,3,8,9,1,Completed,Accepted
11287,3.75,292,Yes,Communications,1,5,4,1,Not Started,Accepted
11288,2.75,290,Yes,Business,3,3,7,2,In Progress,Rejected
11289,3.64,298,Yes,Life Sciences,2,6,7,3,Completed,Accepted
11290,2.82,299,Yes,Life Sciences,2,2,4,1,Completed,Rejected
11291,2.99,310,Yes,Arts,0,5,4,1,Completed,Accepted
11292,2.61,284,Yes,Social Sciences,5,8,5,3,Completed,Accepted
11293,3.17,275,Yes,Communications,2,2,4,2,Completed,Accepted
11294,3.41,321,No,Information Systems,2,3,4,1,Not Started,Accepted
11295,3.91,295,Yes,History,4,1,5,2,In Progress,Accepted
11296,3.6,316,Yes,Arts,2,8,10,1,Completed,Rejected
11297,2.89,296,Yes,Business,1,5,10,2,Completed,Accepted
11298,3.39,290,Yes,Life Sciences,0,6,10,1,Completed,Rejected
11299,3.34,306,Yes,Life Sciences,5,5,4,3,Completed,Accepted
11300,3.89,301,No,Social Sciences,5,6,8,1,Completed,Accepted
11301,3.82,296,Yes,Social Sciences,0,7,3,2,In Progress,Accepted
11302,4.0,269,Yes,Language,4,2,9,1,Completed,Accepted
11303,2.98,309,Yes,Social Sciences,0,0,8,3,Not Started,Accepted
11304,2.64,301,Yes,Life Sciences,4,5,3,1,In Progress,Accepted
11305,2.8,289,Yes,Business,0,0,10,3,Completed,Accepted
11306,2.62,311,Yes,Information Systems,3,2,4,1,In Progress,Rejected
11307,3.3,301,Yes,Social Sciences,4,7,3,2,Completed,Rejected
11308,2.84,280,Yes,Business,2,3,6,2,In Progress,Rejected
11309,3.4,302,Yes,History,0,6,7,2,Completed,Accepted
11310,3.92,317,Yes,Information Systems,1,2,5,2,In Progress,Accepted
11311,2.82,311,Yes,Business,2,8,10,3,In Progress,Rejected
11312,2.67,302,No,Business,4,3,6,1,Completed,Rejected
11313,2.57,279,Yes,Business,2,7,3,1,In Progress,Accepted
11314,3.87,301,Yes,Language,4,3,4,1,In Progress,Accepted
11315,3.48,324,Yes,Communications,0,3,6,2,In Progress,Accepted
11316,3.78,276,Yes,History,5,7,6,1,In Progress,Accepted
11317,2.87,296,Yes,Social Sciences,5,0,6,2,In Progress,Rejected
11318,2.74,319,Yes,Social Sciences,0,8,7,3,Not Started,Rejected
11319,3.77,306,Yes,Communications,1,8,5,3,Completed,Accepted
11320,2.53,323,Yes,Information Systems,0,8,7,1,Completed,Accepted
11321,3.81,287,Yes,History,0,3,8,2,Not Started,Rejected
11322,2.92,294,Yes,History,2,5,6,3,Completed,Rejected
11323,3.15,277,Yes,Information Systems,4,0,7,1,In Progress,Accepted
11324,2.73,299,Yes,Arts,0,0,10,2,Completed,Accepted
11325,3.18,298,Yes,Life Sciences,2,2,5,2,In Progress,Accepted
11326,3.75,304,Yes,Social Sciences,4,3,7,3,Completed,Rejected
11327,3.39,284,Yes,Information Systems,1,0,9,3,Completed,Accepted
11328,3.04,274,Yes,Social Sciences,0,4,5,2,Completed,Accepted
11329,2.6,301,Yes,Business,2,0,9,2,Not Started,Rejected
11330,2.6,317,Yes,Information Systems,4,8,3,2,Completed,Accepted
11331,2.55,317,Yes,Social Sciences,4,0,5,3,Completed,Accepted
11332,2.63,309,Yes,Communications,1,3,4,1,Completed,Accepted
